reference,location,biome,site,Phenology / Leaf Form,Growth Form / Stature,Common Name,Species Name,max_root_depth,method,profile,P_mm,Seasonality,PET_mm,Topo Position,wt_range,wtd,Texture / Type,Hardpan Nature,depth_m,bedrock,bed_depth,human,latitude,longitude,altitude,authornotes,notes,root_depth
"Whittle et al., 1998","eastern Ontario, Canada",Boreal forest,a Jack Pine ecosystem,perennial,herb (rhizomatous),"Canadian may-lily, Canada mayflower, false lily-of-the-valley, Canadian lily-of-the-valley",Maianthemum canadense Desf.,> 0.10 (rhizome),excavation,no,NA,NA,NA,"flat, near a lake",NA,NA,humo-ferric podzol in fine grained deep sand (10-30m deep),NA,NA,NA,NA,NA,46,-77.55,220,NA,The reported mean depth + the 1 std given is used here (87% probability),0.1
"Whittle et al., 1998","eastern Ontario, Canada",Boreal forest,a Jack Pine ecosystem,deciduous broad-leaf,shrub (clonal),"shadbush, shadwood or shadblow, serviceberry or sarvisberry",Amelanchier sp.,> 0.3 (rhizome),excavation,no,NA,NA,NA,"flat, near a lake",NA,NA,humo-ferric podzol in fine grained deep sand (10-30m deep),NA,NA,NA,NA,NA,46,-77.55,220,"All other vegetatively reproducing species examined, with the exception of Rubus alleghaniensis Porter, had rhizomes buried deeper than 25 cm into mineral soil.","for all cases of rhizome in the mineral soil, depth in the mineral soil is given, which is added with 5cm, the mean depth of the organic layer obtained from the 3 cases where rhizomes are at the organic-mineral interface",0.3
"Whittle et al., 1998","eastern Ontario, Canada",Boreal forest,a Jack Pine ecosystem,perennial,forb (rapid spreading by stolons),fly-trap dogbane or spreading dogbane,Apocynum androsaemifolium L.,> 0.3 (rhizome),excavation,no,NA,NA,NA,"flat, near a lake",NA,NA,humo-ferric podzol in fine grained deep sand (10-30m deep),NA,NA,NA,NA,NA,46,-77.55,220,NA,NA,0.3
"Whittle et al., 1998","eastern Ontario, Canada",Boreal forest,a Jack Pine ecosystem,deciduous broad-leaf,shrub (suckering) (non-legume nitrogen fixer),"sweetfern, sweet-fern (not a fern)",Comptonia peregrina L. (Coulter),> 0.3 (rhizome),excavation,no,NA,NA,NA,"flat, near a lake",NA,NA,humo-ferric podzol in fine grained deep sand (10-30m deep),NA,NA,NA,NA,NA,46,-77.55,220,NA,NA,0.3
"Whittle et al., 1998","eastern Ontario, Canada",Boreal forest,a Jack Pine ecosystem,evergreen broad-leaf,shrub (rhizomes),"sheep laurel, narrow-leaved laurel and dwarf laurel",Kalmia angustifolia L.,> 0.3 (rhizome),excavation,no,NA,NA,NA,"flat, near a lake",NA,NA,humo-ferric podzol in fine grained deep sand (10-30m deep),NA,NA,NA,NA,NA,46,-77.55,220,NA,NA,0.3
"Whittle et al., 1998","eastern Ontario, Canada",Boreal forest,a Jack Pine ecosystem,evergreen scale-leaf,forb (creeping),"groundcedar, running cedar, crowsfoot, fan clubmoss",Lycopodium cornplanaturn L. (Diphasiastrum digitatum),> 0.11 (rhizome),excavation,no,NA,NA,NA,"flat, near a lake",NA,NA,humo-ferric podzol in fine grained deep sand (10-30m deep),NA,NA,NA,NA,NA,46,-77.55,220,"Lycopodium cornplanaturn, Lycopodium obscurum and Pteridiurn aquilinum were predominately rooted within the mineral soil at depths less than 10 cm",NA,0.11
"Whittle et al., 1998","eastern Ontario, Canada",Boreal forest,a Jack Pine ecosystem,evergreen scale-leaf,forb (creeping rhizomes),"rare clubmoss, ground pine, prince's pine or princess pine",Lycopodium obscurum L.,> 0.12 (rhizome),excavation,no,NA,NA,NA,"flat, near a lake",NA,NA,humo-ferric podzol in fine grained deep sand (10-30m deep),NA,NA,NA,NA,NA,46,-77.55,220,NA,NA,0.12
"Whittle et al., 1998","eastern Ontario, Canada",Boreal forest,a Jack Pine ecosystem,deciduous broad-leaf,shrub (clonal),sand cherry,Prunus pumila L.,> 0.3 (rhizome),excavation,no,NA,NA,NA,"flat, near a lake",NA,NA,humo-ferric podzol in fine grained deep sand (10-30m deep),NA,NA,NA,NA,NA,46,-77.55,220,rhizome primarily in the mineral soils,NA,0.3
"Whittle et al., 1998","eastern Ontario, Canada",Boreal forest,a Jack Pine ecosystem,perennial,forb (rhizomatous),"bracken fern, eagle fern",Pteridium aquilinum L. (Kuhn),> 0.17 (rhizome),excavation,no,NA,NA,NA,"flat, near a lake",NA,NA,humo-ferric podzol in fine grained deep sand (10-30m deep),NA,NA,NA,NA,NA,46,-77.55,220,"Lycopodium cornplanaturn, Lycopodium obscurum and Pteridiurn aquilinum were predominately rooted within the mineral soil at depths less than 10 cm",NA,0.17
"Whittle et al., 1998","eastern Ontario, Canada",Boreal forest,a Jack Pine ecosystem,deciduous broad-leaf,shrub (clonal),lowbush blueberry,Vaccinium angustifolium Ait.,> 0.3 (rhizome),excavation,no,NA,NA,NA,"flat, near a lake",NA,NA,humo-ferric podzol in fine grained deep sand (10-30m deep),NA,NA,NA,NA,NA,46,-77.55,220,rhizome primarily in the mineral soils,NA,0.3
"Whittle et al., 1998","eastern Ontario, Canada",Boreal forest,a Jack Pine ecosystem,deciduous broad-leaf,shrub (clonal),"common blueberry, velvetleaf huckleberry, velvetleaf blueberry, Canadian blueberry, and sourtop blueberry",Vaccinium myrtilloides Michx.,> 0.3 (rhizome),excavation,no,NA,NA,NA,"flat, near a lake",NA,NA,humo-ferric podzol in fine grained deep sand (10-30m deep),NA,NA,NA,NA,NA,46,-77.55,220,rhizome primarily in the mineral soils,NA,0.3
"Whittle et al., 1998","eastern Ontario, Canada",Boreal forest,a Jack Pine ecosystem,deciduous broad-leaf,shrub (clonal),"Allegheny blackberry, common blackberry",Rubus allegheniensis Porter,> 0.4 (rhizome),excavation,no,NA,NA,NA,"flat, near a lake",NA,NA,humo-ferric podzol in fine grained deep sand (10-30m deep),NA,NA,NA,NA,NA,46,-77.55,220,"Rubus ullegheniensis (reproductive roots) had no discrete area of burial and were located in duff, upper mineral, and deep mineral soil",NA,0.4
"Wittmann & Parolin, 2005","Central Amazon, near Tefe, Brazil",Tropical floodplain forest,"Lower Varzea site (I, II)",evergreen broad-leaf,tree,NA,Buchenavia and Symmeria spp.,1,fallen,no,3000,no strong dry season,NA,"lower Varzea, bank of Japura, 2/3 of yr flooded",NA,NA,sandy clay (clay 55-88%),NA,NA,NA,NA,NA,-2.8574,-64.9106,39,"In fallen individuals of Buchenavia and Symmeria,  we observed that primary and specialized roots hardly reached depths of more than 1 m below the ground surface. The production of deeper roots may be strongly inhibited under such unfavorable aeration conditions","This study focuses on above-ground roots, so little info given for below-ground, except 2 mentions, of which one is recorded here, the other being on active sedimentation site so roots can be 6m deep in keeping with sedimentation, with layered roots, which is not recorded here due to unstable conditions.",1
"Wright et al., 1992","Barro Colorado Island, Panama",tropical moist forest,not irrigated,evergreen broad-leaf,shrub,NA,Psychotria chagrensis,0.51,excavation,no,2600,Dec-Apr (84mm),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1905,-79.8502,52,Root systems were excavated for three large individuals of each species taking particular care to obtain the deepest roots. Root excavations took place on the mainland 1 km from the study site.,rooting depthis mean of 3 large individuals,0.51
"Wright et al., 1992","Barro Colorado Island, Panama",tropical moist forest,not irrigated,evergreen broad-leaf,shrub,NA,Psychotria horizontalis,0.33,excavation,no,2600,Dec-Apr (84mm),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1905,-79.8502,52,NA,"location gussed, on mainland to the north of BCI, near a clearing (for excavation equipments)",0.33
"Wright et al., 1992","Barro Colorado Island, Panama",tropical moist forest,not irrigated,evergreen broad-leaf,shrub,NA,Psychotria limonensis,0.92,excavation,no,2600,Dec-Apr (84mm),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1905,-79.8502,52,P. Iimonensis was buffered against drought by the lowest dry-season conductances and the deepest roots (averaging 244% deeper than its congeners) and was the only species to produce large numbers of leaves in the dry season,NA,0.92
"Wright et al., 1992","Barro Colorado Island, Panama",tropical moist forest,not irrigated,evergreen broad-leaf,shrub,NA,Psychotria marginata,0.38,excavation,no,2600,Dec-Apr (84mm),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1905,-79.8502,52,NA,NA,0.38
"Wright et al., 1992","Barro Colorado Island, Panama",tropical moist forest,not irrigated,evergreen broad-leaf,shrub,NA,Psychotria furcata,0.28999999999999998,excavation,no,2600,Dec-Apr (84mm),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1905,-79.8502,52,NA,NA,0.29
"van Wyk, 1963","Natal, E. South Africa",subtropical dry forest,"Lowveld, Lululand",evergreen broad-leaf,tree,sycamore fig,Ficus sycomorus / Acacia robusta / Acacia karroo,24.38,deep well bores,no,600,NA,NA,NA,NA,NA,Redis - Brown sandy soils,NA,NA,NA,NA,NA,-27.8037,32.0492,200,"In Zululand the roots of certain Lowveld trees, e.g. Ficussycomorus, Acacia robusta and Acacia karroo, have been fished out of a large number of bore-holes at depths of 50 to 80 feet below ground-level (see pI. III).","The caption says: ""PLATE IX.-Fishing roots from a bore-hole equipped with an automatic water-stage recorder on Broxburn, Ubombo District."" But neither theh villlage of Broxburn, nor the district of Ubombo can be located on Google Earth. So lat and lon chosen to reflect borehole locations in Lululand in Fig.1 and overlap with ""Lowveld"" in Fig.2.",24.38
"van Wyk, 1963","Natal, E. South Africa",subtropical dry forest,Northern Natal,evergreen broad-leaf,tree,"Mugga, Red Ironbark or Mugga Ironbark",Eucalyptus sideroxylon,27.43,deep well bores,no,900,NA,NA,flat land,NA,NA,"soils are poor, shallow and sandy",NA,NA,NA,NA,NA,-27.3033,31.3193,864,At least four cases have been encountered in Northern Natal where the roots of Eucalyptus sideroxylon entered bore-holes in shale at depths of 70 to 90 feet below ground-surface.,Fig. 1 is used to locate a cluster of bore holes in the norhtern most part of the Natal region.,27.43
"Xu & Li, 2008","southern periphery Gurbantonggut Desert, NW China",xeric shrubland,sandy soil site at edge of dune field,deciduous broad-leaf,small tree,"saxaul, black saxaul",Haloxylon ammodendron,10,excavation,yes,160,evenly distributed,NA,edge of sand dune fields to N,NA,NA,sandy (85% sand),NA,NA,NA,NA,NA,44.3747,88.0141,470,"The most contrasting feature of the root distributions for the two sites was that in sandy soil, roots penetrated 10m below the soil surface; but at the heavy site, they only reached 3m. Moreover, plants at the sandy site developed much larger volumes of root systems, with surface area of lateral roots of 1.75m2 per plant, compared with 0.97m2 per plant at the heavy site (Fig. 10). Although the biomass of aboveground parts of plants at the two sites were not significantly different, the biomass and hydraulic characters of the below-ground parts were
significantly different",the locations are 7km apart with mean elevation 475m as indicated,10
"Xu & Li, 2008","southern periphery Gurbantonggut Desert, NW China",xeric shrubland,heavy soil site on alluvial plain,deciduous broad-leaf,small tree,"saxaul, black saxaul",Haloxylon ammodendron,3,excavation,yes,160,evenly distributed,NA,om fluvial plain to S,NA,NA,heavier (23% sand),NA,NA,NA,NA,NA,44.3188,88.0251,480,NA,NA,3
"Xu et al., 2011","western Sichuan province, China",subalpine coniferous foret,NA,evergreen needle-leaf,"tree, overstory",Farges' fir,Abies faxoniana,1.4,20cm soil blocks to 80cm,yes,884,81% in Jul-Sep,772,north facing slope,NA,1.5,NA,NA,NA,NA,NA,NA,30.9451,103.0777,2849,the deep-rooted A. faxoniana has abilities to take advantage of deep water sources derived from groundwater as reflected by the groundwater contribution to its xylem water,"No soil information is given; not certain if reported ET is PET; sampling stopped at 80cm, but the profiles suggest deeper roots for all 3 species (Fig.5)",1.4
"Xu et al., 2011","western Sichuan province, China",subalpine coniferous foret,NA,deciduous broad-leaf,"tree, midstory",Himalayan birch,Betula utilis,1,20cm soil blocks to 80cm,yes,884,81% in Jul-Sep,772,north facing slope,NA,1.5,NA,NA,NA,NA,NA,NA,30.9451,103.0777,2849,"B. utilis and B. fangiana were shallow rooted with 84 and 91% of their fine roots in the upper soil layers (0-40 cm and litter layer), where 40% or more of soil water comes from rain",NA,1
"Xu et al., 2011","western Sichuan province, China",subalpine coniferous foret,NA,perennial,"grass, understory",Wind Break Bamboo,Bashania fangiana,1,20cm soil blocks to 80cm,yes,884,81% in Jul-Sep,772,north facing slope,NA,1.5,NA,NA,NA,NA,NA,NA,30.9451,103.0777,2849,NA,NA,1
"Yeager, 1935",North Dakota,Prairie,Agricultural experiment station plots,deciduous broad-leaf,tree,Hibernal apple,Malus sylvestris,3.1242000000000001,trench wall,yes + drawings,567.43599999999992,NA,NA,NA,NA,> 4.5,"Fargo clay, calcareous, clayey subsoil",NA,NA,NA,NA,NA,46.8729,-96.7879,270,"Most of the studies here recorded were made on the grounds of the North Dakota Agricultural College and Agricultural Experiment Station at Fargo… The soil is a Fargo clay, such as characterizes parts of the Red River Valley. It is very level and is sometimes deficient in drainage during the early spring months. The black surface soil extends downward to a depth of about 3 feet, where it changes to a light-colored calcareous, clayey subsoil. There is no true hardpan and no stratum of rock. Because of the continued deficiency of rainfall for many years the soil has become very dry and the water table is nowhere higher than 15 feet.","Since site locations are poorly described, it is difficult to locate the tens of trees sampled. Since they are all on the experimental station grounds, the deepest rooting plant is chosen to represent max rooting depth of the site. North Dakota State University is the host of the Agricaultural expeirment station at Fargo. The nearest open space is Island Park. A site on the northern edge of the park, nearest to the university campus, is assumed to be representative of the area, which is very flat.",3.1242
